course_id,course_title,price,num_subscribers,num_lectures,level
1085646,How to Doodle: Basics and Lettering,185,2358,12,All Levels
1062048,Mastering Photoshop CC 2017 - The Art of Design & Technology,20,3721,46,All Levels
1160004,Design a logo for FREE in Inkscape,100,1148,42,All Levels
1087244,Foundation Skills on Adobe Illustrator: Learn Fast!,50,2489,16,Beginner Level
1169062,How To Create Amazing Cinemagraphs with Microsoft PowerPoint,30,1782,10,Beginner Level
520468,Canva : Graphic Design Theory Volume1,200,6975,29,All Levels
693812,Master App Icon Design for iPhone (IOS) & Android Devices,25,9464,43,Intermediate Level
1196852,Photoshop: How to create stunning collages,20,2044,15,Beginner Level
1149656,Mastering advance Photoshop,20,5787,21,Intermediate Level
385462,Logo Designing for Your Business in an Hour,20,25277,16,All Levels
1094930,DIY Design Professional Web Banners in Photoshop 4 Beginners,200,6944,24,Beginner Level
561188,Photoshop CC for Beginners - A Comprehensive Crash Course,200,6028,20,Beginner Level
600486,Teoria Basica del Arte. Como Pintar Ilustraciones Digitales,20,5104,26,Beginner Level
501140,Illustrator CC para novatos: ¡desde cero hasta experto! ,150,2476,96,All Levels
405488,Photoshop para novatos:  ¡desde cero hasta experto!,150,3000,134,All Levels
1219326,Diventa un professionista del Graphic Design,200,185,94,All Levels
1029554,Formação em Design Gráfico com Corel Draw Versões X8 / 2017.,45,418,71,Beginner Level
1009068,ABC do Photoshop CC,45,431,80,Beginner Level
1276020,Photoshop para iniciante - o básico,30,23,20,Beginner Level
1202746,Curso Online de Adobe Illustrator CC e CS6,80,126,119,All Levels
1226518,Photoshop & Illustrator CC Essentials in Arabic,0,3329,33,Beginner Level
870368,Photoshop from Zero to Hero ( Arabic ),60,720,82,Beginner Level
1223336,Photoshop Essentials - Uma Introdução Detalhada,0,800,24,Beginner Level
1257870,Photoshop CC 2015 Top New Features,0,1477,13,All Levels
519968,Expert Guide : Mastering Types feature in illustrator !,190,1552,27,All Levels
656914,Cartoon Game Logo Design using Photoshop,20,1076,15,All Levels
787204,Most Wanted Flat Design Techniques #2: Hipster Businessman,95,1016,25,Intermediate Level
380668,All-in-One Premium Design Course - Scratch to Pro+ Edition,200,919,56,All Levels
412864,Typography 101: Picking the Right Fonts for Business Success,75,1224,15,Beginner Level
463354,Editorial Illustration Tutorial: From Drawing to Photoshop,45,774,35,All Levels
636548,Kindle eBook Cover Design and Book Illustration Guide,120,715,20,All Levels
513782,Removing Backgrounds From Images using Adobe Photoshop,20,1768,14,All Levels
19164,Graphic Design Secrets Revealed,95,2555,55,All Levels
637402,Drawing in Perspective,25,426,28,All Levels
901082,"Digital Art in Adobe Illustrator CC: Angry Bird, Tom & Jerry",0,3108,28,Beginner Level
608090,Adobe Illustrator For Beginners: Design A Typographic Logo,30,276,27,Beginner Level
1165016,Surface Pattern Design : Create Scandinavian Patterns,40,390,8,All Levels
755680,Draw a realistic Fantail using pencil,0,6754,20,All Levels
930416,How to design a business card on Photoshop (for beginners),0,5086,12,Beginner Level
784478,Make Flat Design Space Ships in 30 Minutes in Illustrator!,50,1146,5,Beginner Level
17349,Figure Drawing From Life Using The Reilly Technique.,0,47811,22,All Levels
93484,Drawing Cartoony Characters,20,1564,9,Beginner Level
927186,Learn Blender 3D  - The introduction course,100,739,15,Beginner Level
628440,Inkscape For Beginners 2016/2017,40,1029,26,All Levels
1047508,Make yourself a Santa Claus: Photoshop Manipulation,0,2665,8,All Levels
406504,Become an InDesign Pro in 10 Skills,105,1079,35,Beginner Level
644914,Digital Illustration: Make A Custom Character Illustration,30,1440,14,All Levels
908324,Learn Basics Of Adobe Illustrator,25,1401,12,Beginner Level
15611,Discover the 7 Secrets to Figure Drawing: Draw Awesome ...,40,2634,25,All Levels
775252,LOGO DESIGN IN POWERPOINT,95,1046,28,Beginner Level
850426,Photoshop CC MasterClass,95,505,78,All Levels
530426,Become A Logo Designer ,95,827,39,All Levels
627782,Learn Illustrator By Recreating Top 3 Logos - Beginner Guide,0,8786,11,Beginner Level
1211198,Illustrative Surface Patterns Design : From Life To Products,40,253,14,All Levels
294294,Effective iOS & Android App Icon Design,20,1933,13,Beginner Level
692920,Creating an animated greeting card via Google Slides,20,1504,9,Beginner Level
349144,Photoshop: Learn Digital Painting Basics in Photoshop,20,1332,24,Beginner Level
711688,Learning Photoshop CC 2014 in Egyptian Arabic ,70,1150,25,All Levels
625920,Make tech circles in Photoshop in 30 minutes!,50,1056,8,All Levels
286508,Graphic design - The Quick Guide,30,1350,11,Beginner Level
768940,Learn Corel x7 Like a Pro,20,1586,5,Intermediate Level
640428,Make tech circles in Adobe Illustrator in 30 minutes,200,821,5,All Levels
1168910,Easy Illustration and 2D Animation,65,56,7,All Levels
640426,Make Tech circles in Adobe Photoshop and Illustrator,200,1150,13,All Levels
300466,Turn Your Photos Into Professional And Modern Artworks,20,1557,12,All Levels
682060,Calligraphy for Beginners: Creating Strong Lines,40,246,12,Beginner Level
809216,Canva: Design Album Cover Artwork in Minutes - No More Fees!,0,3103,11,Beginner Level
532140,Getting Started With Photoshop CC,75,1090,45,Beginner Level
546832,Learn Adobe Photoshop in 1 Hour,50,1235,10,All Levels
1260674,Learn Comic Book Color Flatting! (Coloring Assistant role),0,946,6,Beginner Level
288110,Illustrator - Creating stylised images from a photo,50,1500,9,All Levels
388104,Gimp In-Depth Essential Training Course: Free Photoshop Alt.,20,1452,27,All Levels
742392,Conviértete en un experto de photoshop cc naked series,30,24,122,Intermediate Level
1265678,CORSO COMPLETO DI E-ON VUE X-STREAM PER TUTTI,70,3,20,All Levels
814200,商業好設計-Illustrator個性商品設計,20,20,5,Beginner Level
468182,Ilustración de la A a la Z,20,33,19,All Levels
789670,Diseño Gráfico fácil y rápido.,20,97,124,All Levels
1009622,超基礎！超入門！〜作りながら学ぶ。完全無料3DCGソフトBlender〜,80,8,43,Beginner Level
1164570,调色高级讲解,200,4,8,Beginner Level
686430,Curso de Corel Draw: Como Hacer Todo para tu Fiesta Temática,125,10,55,Beginner Level
1007622,Infodesign,50,2,12,Beginner Level
1031648,تصميم القوالب الدائرية بالفيغاس | Circular Templates Vegas,20,5,9,All Levels
1069348,Affinity Designer - tworzenie wzorków,20,1,11,Beginner Level
181294,Photoshop: Creando efectos de luz,20,3,9,Beginner Level
780150,Learning Photoshop CC 2015,50,311,163,All Levels
922464,Create Awesome Ebook Covers Using Microsoft Word,45,447,23,All Levels
855188,Photoshop Essentials: Designing FaceBook Graphics,20,616,19,Beginner Level
855764,Advance Learning Tools Corel Draw Graphics Design,40,797,70,Beginner Level
699376,Creating an animated greeting card via Google Slides,20,549,8,Beginner Level
192726,Logo Design for Entrepreneurs ,20,274,49,Beginner Level
358998,Sketch 3: Design a mobile application from scratch,45,709,31,All Levels
525446,Draw a Kitten,0,3812,11,All Levels
638040,Adobe Photoshop Essentials: Master Adobe Photoshop CS6,100,1373,63,Beginner Level
502588,Learn GIMP,20,441,34,All Levels
1177670,Texturing For Designers - Bring Life to Design With Textures,60,201,12,All Levels
753774,Learn Advanced Photoshop Selections,25,661,10,All Levels
530436,InDesign: Diseño de proyectos paso a paso,150,300,77,Intermediate Level
690918,Domina el Diseño Gráfico para Web con Photoshop CC,70,211,66,All Levels
927336,Graphicriver Autor – Verkaufe deine Designs online,30,65,20,All Levels
1022032,Adobe Illustrator CC,20,43,46,Intermediate Level
1101806,캔바(Canva)로 SNS 콘텐츠 만들기,30,44,19,Beginner Level
1246168,"Illustrator para criação de peças gráficas, Design Gráfico",100,33,41,Beginner Level
1242692,Photoshop Workflow - Manipulação de imagem para Publicidade,135,20,53,Expert Level
1185390,Como Produzir Ebook e Livros com Adobe Indesign CC e CS6,80,37,131,All Levels
700942,Curso básico de Gimp; software gratis de diseño gráfico,60,190,36,Beginner Level
804096,Curso Completo de SolidWorks 2016.,30,129,43,All Levels
733654,なぞるだけですぐできる! 簡単手描きイラスト講座,30,123,48,Beginner Level
994312,Découvrez InDesign en 1 heure,20,38,25,Beginner Level
902300,Convert Image to Vector in Adobe illustrator,0,3251,13,Intermediate Level
522426,Design & Create Vector Graphics With Inkscape 2016,200,2091,26,Beginner Level
550360,GIMP for Beginners. Make Your Own Professional Book Covers,20,1002,44,Beginner Level
314698,Learn Photoshop Quickly (For Bloggers & Web Images),80,806,28,Beginner Level
960898,Photoshop CC 2017 for Beginners: Master Photoshop Essentials,195,389,43,Beginner Level
1245392,Voxel 3D Model Creation Course,0,1031,8,All Levels
661628,Logo Design: Mastering the Wordmark,20,500,17,All Levels
1199928,The Complete Canva Course,200,68,48,All Levels
923902,Learn Photoshop for Design: 100% Practical Projects,20,651,12,All Levels
720300,Logo Design Theory & Application Bootcamp,50,341,35,All Levels
79120,LaTeX for Professional Publications,25,867,22,Beginner Level
1106490,The Design Theory Blitz,35,142,9,Beginner Level
424770,Book Design With MS Word And Canva ,95,1825,33,All Levels
22445,Learn to Design a Letterhead - A Beginners Course,0,24687,13,All Levels
581352,Creating Icons with Adobe Illustrator,30,2266,10,All Levels
874656,Create Stunning Infographics to Share your Ideas,0,5175,7,Beginner Level
1156778,How to stylize your photos in Photoshop with color overlays,0,3512,17,Beginner Level
870936,Business Card and Letterhead Design in Adobe Illustrator,200,797,37,All Levels
413713,A Complete Guide to Successful Freelance Logo Design Career,145,2745,67,All Levels
52457,The Logo Design Process From Start To Finish,95,2361,40,All Levels
446936,Creative logo design with Inkscape for free,40,1530,25,All Levels
77896,Typography Fundamentals - Feel confident with type!,20,1873,14,Beginner Level
654038,How To Sell Your Art Online With ETSY,100,1338,35,Beginner Level
438420,Ultimate Guide on Freelancing Career in Photoshop Design,165,1479,82,All Levels
1246636,Photoshop - Como criar Fusão de forma profissional,30,38,34,All Levels
406424,"Photoshop, Illustrator, InDesign & Graphic Design Principles",30,934,41,All Levels
1243016,Photoshop - Tratamento de pele profissional,100,50,16,Intermediate Level
1266468,Indesign - Para quem quer trabalhar com Design Gráfico,100,27,12,Intermediate Level
611804,Primeros Pasos con Photoshop CC,0,6429,31,Beginner Level
276680,Cómo Diseñar Logos,25,422,31,Beginner Level
922092,Photoshop para principiantes: ¡De cero a experto!,120,410,62,Beginner Level
1274846,Photoshop Avançado - Pós Produção e fusão com 3D,135,15,6,Expert Level
1093446,ABC do Adobe Illustrator,35,115,56,Beginner Level
1000116,خطوتك الأولى لتعلم الفوتوشوبPhotoshop,20,272,12,Beginner Level
673142,master course - realistisch zeichnen lernen,20,280,33,All Levels
701468,Photoshopマスターコース　基礎から上級まで　ステップバイステップでPhotoshopのすべてを学ぼう,70,354,98,All Levels
399938,Professional Logo Design in Adobe Illustrator,0,44044,45,All Levels
555952,Learn UI/UX and Mobile App Design in Photoshop from Scratch,145,1367,31,All Levels
341952,Mastering Photoshop: From Beginner to Industry Professional,25,1754,79,Intermediate Level
474076,Expert Retina / HiDPI Graphics in Photoshop & Illustrator,195,2067,18,All Levels
839536,Start Making Comics with Manga Studio 5 / Clip Studio Paint,0,5301,77,All Levels
787340,Most Wanted Flat Design Techniques #1: Desert Island,0,4294,15,Intermediate Level
559204,Photoshop Quickstart Guide to Digital Sketching,20,1679,15,Beginner Level
1197810,Gestalt Principles & Pattern Design : Create Festive Pattern,50,327,14,All Levels
971260,Logo Design - Design a Logo in Photoshop for beginners,30,740,12,Beginner Level
960326,Advanced Features in Adobe Illustrator,30,1348,14,Intermediate Level
144222,"YOU can Draw, Shade and Paint a Mixed Media Girl...today!",30,1249,19,Beginner Level
447210,Photoshop | GIMP: Quick & Easy Image Hacks for Beginners,135,1275,42,Beginner Level
482208,Learn Photoshop CC Essentials,75,3117,62,Beginner Level
998580,Mobile App Design: From Beginner to Intermediate,140,896,108,All Levels
475214,Text based Logo Design for Business Using Adobe Photoshop,20,4208,19,All Levels
77532,Graphic Design for Entrepreneurs...Who Can't Draw,20,3903,13,Beginner Level
846214,BUSINESS CARD DESIGN IN POWERPOINT,95,1710,16,Beginner Level
951912,Adobe - How to create a professional Video Title/ Web Banner,20,1606,9,All Levels
1132572,How to Design an Awesome Letterhead in Adobe Illustrator,0,4776,18,All Levels
660876,Graphic Design - An Overview of the Field,0,23229,12,Beginner Level
837798,✔️ Illustrator CC : Be a Graphic Designer in Illustrator CC,25,1456,77,All Levels
834226,FLAT ICON DESIGN IN POWERPOINT,95,1534,23,Beginner Level
750934,Logo Design By Example : Design 5 Famous Logos,50,2199,16,Beginner Level
770622,Bring your sketch to life - learn digital illustration,70,1202,36,Beginner Level
1029436,Learn Cinema 4D: Create an Abstract Background,20,2004,9,Beginner Level
1165588,The Art of Icon Design: Create Custom Flat Icon Designs,90,778,24,All Levels
1226182,Design Tickets and Vouchers in Photoshop and Illustrator,45,502,15,Beginner Level
978462,Blender Modelling Series - Volume Two,100,1526,24,Beginner Level
585566,Master Adobe Photoshop Lightroom CC - From Beginner to Advan,50,1468,141,Beginner Level
805882,Design bestselling T-shirts from Beginner to Expert.,95,798,25,Beginner Level
413180,Digital Painting for Cartoon Characters,30,2044,25,All Levels
1027480,Create Animated Gif Advertising Banners in Photoshop CC,85,1310,20,All Levels
951304,The Play-Doh Technique: Fun Hand-made Vectors In Illustrator,20,1145,20,All Levels
1219814,Photo Manipulation: Master Photo Editing,75,326,43,All Levels
518870,How to create flat design icons in 15 minutes in Illustrator,195,2228,51,All Levels
935108,Adobe - Create a professional logo step-by-step (Beauty),20,2420,21,All Levels
